SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,PRICE PER BED,PRICE PER SQUARE FOOT
MLS Listing,,Multi-Family (5+ Unit),725-735 Adams St,Boston,MA,2122,24000000.0,99,148.5,Dorchester's Ashmont,76100,62891.0,1968.0,53,315.0,,Active,,,http://www.redfin.com/MA/Boston/735-Adams-St-02122/home/9097382,MLS PIN,72190599,N,Y,42.284369299999994,-71.0568057,2376000000.0,1826400000000.0
MLS Listing,,Multi-Family (5+ Unit),630 Washington St,Boston,MA,2111,25000000.0,56,56.0,Financial District,57968,8611.0,1850.0,60,431.0,,Active,,,http://www.redfin.com/MA/Boston/630-Washington-St-02111/home/110301022,MLS PIN,72186527,N,Y,42.3522331,-71.06238640000001,1400000000.0,1449200000000.0
MLS Listing,,Multi-Family (5+ Unit),124 Berkshire St,Cambridge,MA,2141,5500000.0,32,12.0,East Cambridge,9729,4142.0,1920.0,39,565.0,,Active,,,http://www.redfin.com/MA/Cambridge/124-Berkshire-St-02141/home/11554553,MLS PIN,72196973,N,Y,42.3716549,-71.0898942,176000000.0,53509500000.0
MLS Listing,,Multi-Family (5+ Unit),58-60 Burbank,Boston,MA,2115,1500000.0,99,148.5,The Fenway,1660,1660.0,1915.0,32,904.0,,Active,,,http://www.redfin.com/MA/Boston/58-60-Burbank-St-02115/home/139432064,MLS PIN,72200383,N,Y,42.344244,-71.088657,148500000.0,2490000000.0
MLS Listing,,Multi-Family (5+ Unit),278 Main St,Brockton,MA,2301,2700000.0,33,17.0,Brockton,16550,10062.0,,79,163.0,,Active,,,http://www.redfin.com/MA/Brockton/278-Main-St-02301/home/16321674,MLS PIN,72175020,N,Y,42.079756,-71.019787,89100000.0,44685000000.0
MLS Listing,,Multi-Family (5+ Unit),16-20 Albany St,Lynn,MA,1902,2400000.0,27,12.0,Lynn,20000,13140.0,1907.0,3,120.0,,Active,,,http://www.redfin.com/MA/Lynn/20-Albany-St-01902/home/11577886,MLS PIN,72215270,N,Y,42.4671879,-70.9581171,64800000.0,48000000000.0
MLS Listing,,Multi-Family (5+ Unit),3-5 High Street Pl,Brookline,MA,2445,3595000.0,12,6.0,Brookline,5638,5523.0,1910.0,24,638.0,,Active,,,http://www.redfin.com/MA/Brookline/5-High-Street-Pl-02445/home/11490521,MLS PIN,72204869,N,Y,42.326145000000004,-71.12093,43140000.0,20268610000.0
MLS Listing,,Multi-Family (2-4 Unit),138-140 Winchester St,Brookline,MA,2446,3848000.0,10,8.0,Coolidge Corner,5936,7623.0,2017.0,27,648.0,,Active,,,http://www.redfin.com/MA/Brookline/140-Winchester-St-02446/home/11452545,MLS PIN,72202863,N,Y,42.3441311,-71.12993320000001,38480000.0,22841728000.0
MLS Listing,,Multi-Family (5+ Unit),373 - 375 Salem St,Malden,MA,2148,1780000.0,19,6.0,Maplewood,8510,4513.0,1900.0,1,209.0,,Active,,,http://www.redfin.com/MA/Malden/375-Salem-St-02148/home/11411439,MLS PIN,72216257,N,Y,42.4309479,-71.054828,33820000.0,15147800000.0
MLS Listing,,Multi-Family (5+ Unit),583-587 montello,Brockton,MA,2301,1449000.0,18,12.0,Brockton,7800,11282.0,1920.0,79,186.0,,Active,,,http://www.redfin.com/MA/Brockton/587-Montello-St-02301/home/16321337,MLS PIN,72175062,N,Y,42.073614899999995,-71.0173571,26082000.0,11302200000.0
MLS Listing,,Multi-Family (2-4 Unit),12-18 Hollis St,Wellesley,MA,2482,3200000.0,8,9.5,Wellesley,8054,20000.0,1977.0,11,397.0,,Active,,,http://www.redfin.com/MA/Wellesley/18-Hollis-St-02482/home/18956373,MLS PIN,72211304,N,Y,42.2991908,-71.2958537,25600000.0,25772800000.0
MLS Listing,,Multi-Family (5+ Unit),23 Ware St,Cambridge,MA,2138,3250000.0,6,6.0,Harvard Square,3635,3823.0,1880.0,40,894.0,,Active,,,http://www.redfin.com/MA/Cambridge/23-Ware-St-02138/home/11571365,MLS PIN,72195811,N,Y,42.373538,-71.1128551,19500000.0,11813750000.0
MLS Listing,,Multi-Family (2-4 Unit),870 E 5Th St,Boston,MA,2127,1950000.0,10,3.0,South Boston,4536,999.0,1899.0,3,430.0,,Active,August-21-2017 11:00 AM,August-21-2017 12:30 PM,http://www.redfin.com/MA/Boston/870-E-5th-St-02127/home/9191407,MLS PIN,72215299,N,Y,42.3342924,-71.0255995,19500000.0,8845200000.0
MLS Listing,,Multi-Family (5+ Unit),279 North St,Boston,MA,2113,2400000.0,8,5.0,North End,3760,4700.0,1900.0,43,638.0,,Active,,,http://www.redfin.com/MA/Boston/279C-North-St-02113/home/141097244,MLS PIN,72194763,N,Y,42.364005,-71.051648,19200000.0,9024000000.0
MLS Listing,,Multi-Family (5+ Unit),143 Canal St,Salem,MA,1970,1249000.0,15,9.0,Salem,4739,7266.0,1900.0,67,264.0,,Active,,,http://www.redfin.com/MA/Salem/143-Canal-St-01970/home/8390873,MLS PIN,72182392,N,Y,42.5082738,-70.8958747,18735000.0,5919011000.0
MLS Listing,,Multi-Family (2-4 Unit),837 Saratoga St,Boston,MA,2128,1399999.0,13,4.0,East Boston,5500,5000.0,1900.0,15,255.0,,Active,,,http://www.redfin.com/MA/Boston/837-Saratoga-St-02128/home/9115013,MLS PIN,72209377,N,Y,42.3846808,-71.01425,18199987.0,7699994500.0
MLS Listing,,Multi-Family (2-4 Unit),17-19 Wheeler St,Somerville,MA,2145,1595000.0,11,3.0,Somerville,4300,3978.0,1900.0,8,371.0,,Active,,,http://www.redfin.com/MA/Somerville/19-Wheeler-St-02145/home/143235425,MLS PIN,72212809,N,Y,42.3845058,-71.0811131,17545000.0,6858500000.0
MLS Listing,,Multi-Family (5+ Unit),50-56 Phipps St,Quincy,MA,2169,1496800.0,11,8.0,Quincy,6690,8918.0,1945.0,66,224.0,,Active,,,http://www.redfin.com/MA/Quincy/56-Phipps-St-02169/home/113250352,MLS PIN,72183252,N,Y,42.2427359,-71.0010583,16464800.0,10013592000.0
MLS Listing,,Multi-Family (2-4 Unit),20-22 High St,Waltham,MA,2453,1600000.0,10,6.0,Waltham,7166,8105.0,1890.0,43,223.0,,Active,,,http://www.redfin.com/MA/Waltham/22-High-St-02453/home/139985822,MLS PIN,72194711,N,Y,42.367681899999994,-71.23649909999999,16000000.0,11465600000.0
MLS Listing,,Multi-Family (2-4 Unit),402 Centre St,Boston,MA,2130,1765000.0,9,6.0,Jamaica Plain,3540,2896.0,1900.0,26,499.0,,Active,,,http://www.redfin.com/MA/Boston/402-Centre-St-02130/home/9141063,MLS PIN,72203273,N,Y,42.3211937,-71.1100788,15885000.0,6248100000.0
MLS Listing,,Multi-Family (2-4 Unit),44-46 Vernon,Brookline,MA,2446,1950000.0,8,4.0,Coolidge Corner,3217,5512.0,1900.0,24,606.0,,Active,,,http://www.redfin.com/MA/Brookline/46-Vernon-St-02446/home/143019646,MLS PIN,72204824,N,Y,42.3391403,-71.1235025,15600000.0,6273150000.0
MLS Listing,,Multi-Family (5+ Unit),10-16 East St,Mansfield,MA,2048,1375000.0,11,9.0,Mansfield,6752,13075.0,1900.0,67,204.0,,Active,,,http://www.redfin.com/MA/Mansfield/16-East-St-02048/unit-3/home/16028154,MLS PIN,72181648,N,Y,42.024934,-71.2158819,15125000.0,9284000000.0
MLS Listing,,Multi-Family (5+ Unit),65 Pearl St,Cambridge,MA,2139,2500000.0,6,6.0,Central Square,4047,3840.0,1900.0,41,618.0,,Active,,,http://www.redfin.com/MA/Cambridge/65-Pearl-St-02139/home/11561916,MLS PIN,72195568,N,Y,42.3633149,-71.1042676,15000000.0,10117500000.0
MLS Listing,,Multi-Family (2-4 Unit),31 Horace St,Somerville,MA,2144,4999999.0,3,2.0,Somerville,1170,1905.0,1900.0,50,4274.0,,Active,,,http://www.redfin.com/MA/Somerville/31-Horace-St-02143/home/8738848,MLS PIN,72191805,N,Y,42.3753475,-71.089214,14999997.0,5849998830.0
MLS Listing,,Multi-Family (2-4 Unit),28 Oliver St,Watertown,MA,2472,1485000.0,10,5.0,Watertown,3896,7040.0,1900.0,16,381.0,,Active,,,http://www.redfin.com/MA/Watertown/28-Oliver-St-02472/home/11685300,MLS PIN,72209046,N,Y,42.370749200000006,-71.18282459999999,14850000.0,5785560000.0
MLS Listing,,Multi-Family (2-4 Unit),22 Chestnut Ave,Boston,MA,2130,1539000.0,9,3.0,Jamaica Plain,2948,2400.0,1905.0,51,522.0,,Active,,,http://www.redfin.com/MA/Boston/22-Chestnut-Ave-02130/home/9142990,MLS PIN,72191262,N,Y,42.3214527,-71.102273,13851000.0,4536972000.0
