SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Multi-Family (2-4 Unit),189-191 Atlantic St,Quincy,MA,02171,879000,8,3.5,Quincy,3488,9930,1920,18,252,,Active,,,http://www.redfin.com/MA/Quincy/191-Atlantic-St-02171/home/143078211,MLS PIN,72207658,N,Y,42.2833294,-71.0271351
MLS Listing,,Multi-Family (2-4 Unit),557 ASH St,Brockton,MA,02301,405000,5,2.0,Brockton,2013,7714,1925,18,201,,Active,,,http://www.redfin.com/MA/Brockton/557-Ash-St-02301/home/16330634,MLS PIN,72207653,N,Y,42.0696546,-71.0349344
MLS Listing,,Multi-Family (2-4 Unit),6 Magnolia St,Boston,MA,02125,619900,5,3.0,Boston,2207,1380,1920,18,281,,Active,,,http://www.redfin.com/MA/Boston/6-Magnolia-St-02125/home/9073514,MLS PIN,72207651,N,Y,42.318527,-71.069682
MLS Listing,,Multi-Family (2-4 Unit),533 Summer Ave,Reading,MA,01867,599900,5,2.5,Reading,2462,29500,1916,18,244,,Active,,,http://www.redfin.com/MA/Reading/533-Summer-Ave-01867/home/8671018,MLS PIN,72207492,N,Y,42.5102446,-71.1017327
MLS Listing,,Multi-Family (2-4 Unit),95 Prentiss St,Somerville,MA,02143,1350000,6,2.5,Somerville,2344,2003,1890,18,576,,Active,,,http://www.redfin.com/MA/Somerville/95-Prentiss-St-02143/home/11795536,MLS PIN,72207480,N,Y,42.3845909,-71.1147203
MLS Listing,,Multi-Family (2-4 Unit),37-39 Porter Rd,Cambridge,MA,02140,1600000,5,2.5,Porter Square,2277,2022,1894,18,703,,Active,,,http://www.redfin.com/MA/Cambridge/39-Porter-Rd-02140/home/11578744,MLS PIN,72207478,N,Y,42.3891131,-71.121
MLS Listing,,Multi-Family (2-4 Unit),161 Cushing St,Cambridge,MA,02138,1450000,4,2.5,Strawberry Hill,2478,5051,1925,18,585,,Active,,,http://www.redfin.com/MA/Cambridge/161-Cushing-St-02138/home/11593357,MLS PIN,72207472,N,Y,42.379276,-71.1521549
MLS Listing,,Multi-Family (2-4 Unit),123 Elm St,Somerville,MA,02144,1350000,6,2.0,Somerville,2276,2940,1900,18,593,,Active,,,http://www.redfin.com/MA/Somerville/123-Elm-St-02144/home/8701956,MLS PIN,72207466,N,Y,42.3905628,-71.1176262
MLS Listing,,Multi-Family (2-4 Unit),141 Falcon St,Boston,MA,02128,599000,6,2.0,East Boston,2108,2187,1910,18,284,,Active,,,http://www.redfin.com/MA/Boston/141-Falcon-St-02128/home/9113755,MLS PIN,72207439,N,Y,42.381784,-71.033097
MLS Listing,,Multi-Family (2-4 Unit),781 WINTHROP Ave,Revere,MA,02151,898900,6,4.0,Beachmont,3302,1949,1900,18,272,,Active,,,http://www.redfin.com/MA/Revere/781-Winthrop-Ave-02151/home/9003018,MLS PIN,72207399,N,Y,42.3957233,-70.98895
MLS Listing,,Multi-Family (2-4 Unit),95 -97 Ten Hills Rd,Somerville,MA,02144,1150000,7,3.0,Somerville,3424,3920,1920,19,336,,Active,,,http://www.redfin.com/MA/Somerville/97-Ten-Hills-Rd-02145/home/8719936,MLS PIN,72207090,N,Y,42.3979263,-71.0861767
MLS Listing,,Multi-Family (2-4 Unit),54 Ferdinand St,Melrose,MA,02176,749900,4,3.0,Melrose,2626,12000,1900,19,286,,Active,,,http://www.redfin.com/MA/Melrose/54-Ferdinand-St-02176/home/11786642,MLS PIN,72207040,N,Y,42.4719551,-71.0772673
MLS Listing,,Multi-Family (2-4 Unit),76-80 Clinton St,Chelsea,MA,02150,899900,6,5.0,Chelsea,3084,12278,1893,19,292,,Active,,,http://www.redfin.com/MA/Chelsea/80-Clinton-St-02150/home/9019031,MLS PIN,72206967,N,Y,42.402125,-71.015778
MLS Listing,,Multi-Family (2-4 Unit),45 Grove St,Taunton,MA,02780,299900,6,4.0,Taunton,2285,2614,1900,19,131,,Active,,,http://www.redfin.com/MA/Taunton/45-Grove-St-02780/home/16101670,MLS PIN,72206871,N,Y,41.9079646,-71.096084
MLS Listing,,Multi-Family (2-4 Unit),166 Summer St,Brockton,MA,02302,374900,5,2.0,Brockton,2592,14070,1888,19,145,,Active,,,http://www.redfin.com/MA/Brockton/166-Summer-St-02302/home/16319004,MLS PIN,72206748,N,Y,42.0743147,-71.0065093
MLS Listing,,Multi-Family (2-4 Unit),70 Endicott St,Quincy,MA,02169,699000,4,4.0,Quincy,2520,6600,1930,19,277,,Active,,,http://www.redfin.com/MA/Quincy/70-Endicott-St-02169/home/8953716,MLS PIN,72206733,N,Y,42.237945,-71.0007245
MLS Listing,,Multi-Family (2-4 Unit),23 Bucklin St,North Attleboro,MA,02760,479900,7,3.0,North Attleboro,3397,18000,1900,19,141,,Active,,,http://www.redfin.com/MA/North-Attleborough/23-Bucklin-St-02760/home/16059555,MLS PIN,72206614,N,Y,41.9745477,-71.3370476
MLS Listing,,Multi-Family (2-4 Unit),14 Chestnut Ave,Lynn,MA,01902,279999,2,2.0,Lynn,1566,4295,1834,20,179,,Active,,,http://www.redfin.com/MA/Lynn/14-Chestnut-Ave-01902/home/11577503,MLS PIN,72206486,N,Y,42.4714887,-70.9400152
MLS Listing,,Multi-Family (2-4 Unit),132R Union St,Rockland,MA,02370,439900,5,2.5,Rockland,2566,38788,1865,20,171,,Active,,,http://www.redfin.com/MA/Rockland/132-Union-St-02370/home/14810517,MLS PIN,72206468,N,Y,42.1258554,-70.9147249
MLS Listing,,Multi-Family (2-4 Unit),227 East St,North Attleboro,MA,02760,329900,7,3.0,North Attleboro,2896,7135,1900,20,114,,Active,,,http://www.redfin.com/MA/North-Attleborough/227-East-St-02760/home/140192823,RIS,1169426,Y,Y,41.9877577,-71.3306639
MLS Listing,,Multi-Family (2-4 Unit),225 Main St,Everett,MA,02149,549900,5,3.0,Everett,2850,2317,1900,20,193,,Active,,,http://www.redfin.com/MA/Everett/225-Main-St-02149/home/11592385,MLS PIN,72206330,N,Y,42.4086234,-71.0620395
MLS Listing,,Multi-Family (2-4 Unit),51r Linden St,Boston,MA,02122,669999,9,3.0,Boston,2913,1836,1905,20,230,,Active,,,http://www.redfin.com/MA/Boston/51R-Linden-St-02122/unit-R/home/9087203,MLS PIN,72206304,N,Y,42.305959,-71.060267
MLS Listing,,Multi-Family (2-4 Unit),15 Currier,Swampscott,MA,01907,575000,4,3.0,Swampscott,2400,7200,2005,20,240,,Active,,,http://www.redfin.com/MA/Swampscott/15-Currier-01907/home/143058724,MLS PIN,72206205,N,Y,42.4724446,-70.9011786
MLS Listing,,Multi-Family (2-4 Unit),214 court St,Brockton,MA,02302,369900,5,3.0,Brockton,2070,15420,1915,21,179,,Active,,,http://www.redfin.com/MA/Brockton/214-Court-St-02302/home/16317017,MLS PIN,72205924,N,Y,42.086741,-71.0121696
MLS Listing,,Multi-Family (2-4 Unit),64 Brush Hill Rd,Milton,MA,02186,600000,4,2.0,Blue Hills,2805,5762,1920,21,214,,Active,,,http://www.redfin.com/MA/Milton/64-Brush-Hill-Rd-02186/home/11826893,MLS PIN,72205851,N,Y,42.263065,-71.0963078
MLS Listing,,Multi-Family (2-4 Unit),12 Autumn St,Everett,MA,02149,579000,6,2.0,Everett,1964,2901,1900,22,295,,Active,,,http://www.redfin.com/MA/Everett/12-Autumn-St-02149/home/8518263,MLS PIN,72205817,N,Y,42.4064997,-71.050186
MLS Listing,,Multi-Family (2-4 Unit),332 Middleboro Ave,Taunton,MA,02780,254900,7,2.0,Taunton,2793,30492,1900,23,91,,Active,,,http://www.redfin.com/MA/Taunton/332-Middleboro-Ave-02718/home/16105114,MLS PIN,72205552,N,Y,41.8813577,-71.0357498
MLS Listing,,Multi-Family (2-4 Unit),70 Fuller St,Brockton,MA,02301,284900,6,3.0,Brockton,3051,5837,1900,23,93,,Active,,,http://www.redfin.com/MA/Brockton/70-Fuller-St-02301/home/16324934,MLS PIN,72205491,N,Y,42.076941,-71.024782
MLS Listing,,Multi-Family (2-4 Unit),37 Fenton St,Boston,MA,02122,625000,3,4.0,Dorchester,1944,2600,1910,23,322,,Active,,,http://www.redfin.com/MA/Boston/37-Fenton-St-02122/home/9085536,MLS PIN,72205338,N,Y,42.303281,-71.0568009
MLS Listing,,Multi-Family (2-4 Unit),2 Church Ave,Taunton,MA,02780,269900,5,3.0,Taunton,2220,1742,1875,23,122,,Active,,,http://www.redfin.com/MA/Taunton/2-Church-Ave-02780/home/16101365,MLS PIN,72205329,N,Y,41.9079751,-71.0946397
MLS Listing,,Multi-Family (2-4 Unit),156 River St,Dedham,MA,02026,489900,3,2.0,Oakdale,1656,14650,1895,24,296,,Active,,,http://www.redfin.com/MA/Dedham/156-River-St-02026/home/8863016,MLS PIN,72205055,N,Y,42.2414218,-71.1510054
MLS Listing,,Multi-Family (2-4 Unit),173 Green St,Brockton,MA,02301,279900,4,,Brockton,800,7362,1959,24,350,,Active,,,http://www.redfin.com/MA/Brockton/173-Green-St-02301/home/40317177,MLS PIN,72204935,N,Y,42.0845943,-71.025172
MLS Listing,,Multi-Family (2-4 Unit),23 River St,Salem,MA,01970,299900,5,2.0,Salem,1546,2110,1800,24,194,,Active,,,http://www.redfin.com/MA/Salem/23-River-St-01970/home/8383749,MLS PIN,72204915,N,Y,42.5222757,-70.9030839
MLS Listing,,Multi-Family (2-4 Unit),31 Blake St,Revere,MA,02151,419931,4,2.0,Revere,2127,5678,1930,24,197,,Active,,,http://www.redfin.com/MA/Revere/31-Blake-St-02151/home/11834574,MLS PIN,72204882,N,Y,42.4043643,-70.9929444
MLS Listing,,Multi-Family (5+ Unit),3-5 High Street Pl,Brookline,MA,02445,3595000,12,6.0,Brookline,5638,5523,1910,24,638,,Active,,,http://www.redfin.com/MA/Brookline/5-High-Street-Pl-02445/home/11490521,MLS PIN,72204869,N,Y,42.326145,-71.12093
MLS Listing,,Multi-Family (2-4 Unit),183 Washington St,Whitman,MA,02382,376900,7,2.0,Whitman,2676,10515,1900,24,141,,Active,,,http://www.redfin.com/MA/Whitman/183-Washington-St-02382/home/16454103,MLS PIN,72204833,N,Y,42.0711434,-70.930781
MLS Listing,,Multi-Family (2-4 Unit),44-46 Vernon,Brookline,MA,02446,1950000,8,4.0,Coolidge Corner,3217,5512,1900,24,606,,Active,,,http://www.redfin.com/MA/Brookline/46-Vernon-St-02446/home/143019646,MLS PIN,72204824,N,Y,42.3391403,-71.1235025
MLS Listing,,Multi-Family (2-4 Unit),444 Mountain,Revere,MA,02151,689900,6,5.0,Revere,3784,8000,1900,24,182,,Active,,,http://www.redfin.com/MA/Revere/444-Mountain-Ave-02151/home/9038549,MLS PIN,72204807,N,Y,42.415326,-71.024944
MLS Listing,,Multi-Family (2-4 Unit),66 Kingsley Rd,Hull,MA,02045,474900,4,2.0,Hull,2840,5000,1920,24,167,,Active,,,http://www.redfin.com/MA/Hull/66-Kingsley-Rd-02045/home/16366178,MLS PIN,72204686,N,Y,42.2808233,-70.8729839
MLS Listing,,Multi-Family (2-4 Unit),335 School St,Whitman,MA,02382,399900,5,3.0,Whitman,3283,18308,1892,24,122,,Active,,,http://www.redfin.com/MA/Whitman/335-School-St-02382/home/16454863,MLS PIN,72204507,N,Y,42.0731861,-70.9451207
MLS Listing,,Multi-Family (2-4 Unit),573 Lincoln Ave,Saugus,MA,01906,549900,6,2.0,Saugus,2574,6499,1920,24,214,,Active,,,http://www.redfin.com/MA/Saugus/573-Lincoln-Ave-01906/home/8365322,MLS PIN,72204404,N,Y,42.4459573,-71.0119759
MLS Listing,,Multi-Family (2-4 Unit),20 Wabon St,Boston,MA,02121,620000,5,2.5,Boston,2592,4577,1900,25,239,,Active,,,http://www.redfin.com/MA/Boston/20-Wabon-St-02121/home/9087608,MLS PIN,72204376,N,Y,42.3143895,-71.0859201
MLS Listing,,Multi-Family (2-4 Unit),52 Medford St,Somerville,MA,02143,875000,7,3.0,Union Square,2525,1375,1900,25,347,,Active,,,http://www.redfin.com/MA/Somerville/52-Medford-St-02143/home/8738843,MLS PIN,72204352,N,Y,42.3750122,-71.0886092
MLS Listing,,Multi-Family (2-4 Unit),420 Montello St,Brockton,MA,02301,399900,8,3.5,Brockton,2704,6621,1875,25,148,,Active,,,http://www.redfin.com/MA/Brockton/420-Montello-St-02301/home/16337445,MLS PIN,72204234,N,Y,42.0771553,-71.0169395
MLS Listing,,Multi-Family (2-4 Unit),90 Church St,Waltham,MA,02452,799900,6,2.5,Waltham,3678,10800,1780,25,217,,Active,,,http://www.redfin.com/MA/Waltham/90-Church-St-02452/home/11809154,MLS PIN,72204060,N,Y,42.3795232,-71.2335487
MLS Listing,,Multi-Family (2-4 Unit),46 Richardson St,Wakefield,MA,01880,675000,7,3.0,Wakefield,2640,13144,1910,25,256,,Active,,,http://www.redfin.com/MA/Wakefield/46-Richardson-St-01880/home/8749863,MLS PIN,72203876,N,Y,42.4999387,-71.0646388
MLS Listing,,Multi-Family (2-4 Unit),119 Jerome St,Medford,MA,02155,729900,7,2.0,West Medford,2650,7727,1910,26,275,,Active,,,http://www.redfin.com/MA/Medford/119-Jerome-St-02155/home/11792420,MLS PIN,72203555,N,Y,42.417082,-71.136232
MLS Listing,,Multi-Family (2-4 Unit),156 W Main,Norton,MA,02766,394900,3,2.5,Norton,1680,22913,1890,26,235,,Active,,,http://www.redfin.com/MA/Norton/156-W-Main-02766/home/142996645,MLS PIN,72203417,N,Y,41.9629235,-71.1804988
MLS Listing,,Multi-Family (2-4 Unit),48 Webber,Malden,MA,02148,529999,3,2.0,Malden,1500,5832,1900,26,353,,Active,,,http://www.redfin.com/MA/Malden/48-Webber-St-02148/home/11420277,MLS PIN,72203394,N,Y,42.437545,-71.0455566
MLS Listing,,Multi-Family (2-4 Unit),402 Centre St,Boston,MA,02130,1765000,9,6.0,Jamaica Plain,3540,2896,1900,26,499,,Active,,,http://www.redfin.com/MA/Boston/402-Centre-St-02130/home/9141063,MLS PIN,72203273,N,Y,42.3211937,-71.1100788
MLS Listing,,Multi-Family (2-4 Unit),138-140 Winchester St,Brookline,MA,02446,3848000,10,8.0,Coolidge Corner,5936,7623,2017,27,648,,Active,,,http://www.redfin.com/MA/Brookline/140-Winchester-St-02446/home/11452545,MLS PIN,72202863,N,Y,42.3441311,-71.1299332
MLS Listing,,Multi-Family (2-4 Unit),2 Fernboro St,Boston,MA,02121,559900,8,3.0,Boston,2664,2426,1890,27,210,,Active,,,http://www.redfin.com/MA/Boston/2-Fernboro-St-02121/home/9065035,MLS PIN,72202693,N,Y,42.3114834,-71.0768771
MLS Listing,,Multi-Family (2-4 Unit),72 Perry St,Stoughton,MA,02072,285000,4,3.0,Stoughton,2234,8800,1940,28,128,,Active,,,http://www.redfin.com/MA/Stoughton/72-Perry-St-02072/home/11732535,MLS PIN,72202445,Y,Y,42.1228954,-71.1071977
MLS Listing,,Multi-Family (2-4 Unit),25 Quincy St,Medford,MA,02155,999000,6,3.0,Medford,2715,4333,1900,28,368,,Active,,,http://www.redfin.com/MA/Medford/25-Quincy-St-02155/home/11794014,MLS PIN,72202385,N,Y,42.4128368,-71.1259945
MLS Listing,,Multi-Family (2-4 Unit),34 Harrison Ave,Abington,MA,02351,495000,3,3.0,Abington,2886,11307,,28,172,,Active,,,http://www.redfin.com/MA/Abington/34-Harrison-Ave-02351/home/16305745,MLS PIN,72202380,N,Y,42.1291461,-70.9435758
MLS Listing,,Multi-Family (2-4 Unit),21 Green St,Reading,MA,01867,399900,3,3.0,Reading,1367,3090,1876,29,293,,Active,,,http://www.redfin.com/MA/Reading/21-Green-St-01867/home/11432059,MLS PIN,72202214,N,Y,42.5217725,-71.1052568
MLS Listing,,Multi-Family (2-4 Unit),12 Mall St,Salem,MA,01970,479999,6,4.0,Salem,2821,4104,1800,29,170,,Active,August-21-2017 01:00 PM,August-21-2017 02:00 PM,http://www.redfin.com/MA/Salem/12-Mall-St-01970/home/8397317,MLS PIN,72202202,N,Y,42.5253112,-70.8912736
MLS Listing,,Multi-Family (2-4 Unit),34 Bay St,Hull,MA,02045,399900,8,4.0,Sagamore Hill,2640,4187,1900,30,151,,Active,,,http://www.redfin.com/MA/Hull/34-Bay-St-02045/home/16366475,MLS PIN,72201980,N,Y,42.2722504,-70.8625585
MLS Listing,,Multi-Family (2-4 Unit),28-30 Taft St,Revere,MA,02151,650000,6,2.0,Revere,2870,3848,1920,30,226,,Active,,,http://www.redfin.com/MA/Revere/30-Taft-St-02151/home/142967290,MLS PIN,72201920,N,Y,42.4047173,-71.0150867
MLS Listing,,Multi-Family (2-4 Unit),77-79 Common St,Quincy,MA,02169,625000,3,2.0,Quincy,2091,10890,1925,30,299,,Active,,,http://www.redfin.com/MA/Quincy/79-Common-St-02169/home/77532880,MLS PIN,72201790,N,Y,42.2504972,-71.0256442
MLS Listing,,Multi-Family (2-4 Unit),58 Tamworth Hill Ave,Wakefield,MA,01880,465000,4,3.5,Greenwood,3026,17100,1950,31,154,,Active,,,http://www.redfin.com/MA/Wakefield/58-Tamworth-Hill-Ave-01880/home/8757089,MLS PIN,72201505,N,Y,42.4745528,-71.0633785
MLS Listing,,Multi-Family (2-4 Unit),47 Spencer Ave,Somerville,MA,02144,1499000,6,2.5,Davis Square,3408,3314,1900,31,440,,Active,,,http://www.redfin.com/MA/Somerville/47-Spencer-Ave-02144/home/8700765,MLS PIN,72201211,N,Y,42.3938241,-71.1138535
MLS Listing,,Multi-Family (2-4 Unit),201 Byron St,Boston,MA,02128,,3,1.0,East Boston,1626,1875,1893,31,,,Active,,,http://www.redfin.com/MA/Boston/201-Byron-St-02128/home/9110969,MLS PIN,72201029,N,Y,42.3811272,-71.014909
MLS Listing,,Multi-Family (2-4 Unit),1470-1472 Hyde Park Ave,Boston,MA,02136,675000,6,3.0,Boston,2716,5840,1910,31,249,,Active,,,http://www.redfin.com/MA/Boston/1472-Hyde-Park-Ave-02136/home/9131814,MLS PIN,72200885,N,Y,42.2483939,-71.1268633
MLS Listing,,Multi-Family (2-4 Unit),73 Stanwood,Boston,MA,02121,599000,6,3.5,Boston,2800,3920,1935,32,214,,Active,,,http://www.redfin.com/MA/Boston/73-Stanwood-St-02121/home/11504895,MLS PIN,72200696,N,Y,42.308376,-71.0791245
MLS Listing,,Multi-Family (2-4 Unit),15 Chisholm Ave,Brockton,MA,02301,499000,5,4.0,Brockton,3000,7187,1925,32,166,,Active,,,http://www.redfin.com/MA/Brockton/15-Chisholm-Ave-02302/home/16326296,MLS PIN,72200429,N,Y,42.1120578,-71.0229904
MLS Listing,,Multi-Family (5+ Unit),58-60 Burbank,Boston,MA,02115,1500000,99,148.5,The Fenway,1660,1660,1915,32,904,,Active,,,http://www.redfin.com/MA/Boston/58-60-Burbank-St-02115/home/139432064,MLS PIN,72200383,N,Y,42.344244,-71.088657
MLS Listing,,Multi-Family (5+ Unit),296-300 BOWDOIN St,Boston,MA,02122,949000,9,3.5,Dorchester,5511,3497,1910,33,172,,Active,,,http://www.redfin.com/MA/Boston/296-300-Bowdoin-St-02125/home/9071949,MLS PIN,72199679,N,Y,42.3077348,-71.0656398
MLS Listing,,Multi-Family (2-4 Unit),16 Arcadia St,Malden,MA,02148,544000,3,2.0,Maplewood,1938,7163,1930,33,281,,Active,,,http://www.redfin.com/MA/Malden/16-Arcadia-St-02148/home/11421975,MLS PIN,72199678,N,Y,42.4404145,-71.041676
MLS Listing,,Multi-Family (2-4 Unit),130-132 Waverly St,Everett,MA,02149,629900,6,3.0,Everett,2735,2470,1910,33,230,,Active,,,http://www.redfin.com/MA/Everett/132-Waverly-St-02149/home/8506775,MLS PIN,72199618,N,Y,42.4123203,-71.0546593
MLS Listing,,Multi-Family (2-4 Unit),51 Belmont St,Rockland,MA,02370,450000,5,3.0,Rockland,3000,13024,1900,34,150,,Active,,,http://www.redfin.com/MA/Rockland/51-Belmont-St-02370/home/14811130,MLS PIN,72199348,N,Y,42.1321371,-70.9182828
MLS Listing,,Multi-Family (2-4 Unit),128 High St,Ipswich,MA,01938,300000,6,2.0,Ipswich,2733,24890,1888,34,110,,Active,,,http://www.redfin.com/MA/Ipswich/128-High-St-01938/home/8252418,MLS PIN,72199319,N,Y,42.6881888,-70.8498711
MLS Listing,,Multi-Family (2-4 Unit),17 Ashton St,Everett,MA,02149,574900,4,2.0,Everett,1988,6730,1900,34,289,,Active,,,http://www.redfin.com/MA/Everett/17-Ashton-St-02149/home/8496145,MLS PIN,72199309,N,Y,42.419843,-71.052995
MLS Listing,,Multi-Family (2-4 Unit),8 Prospect St,Beverly,MA,01915,419900,3,2.0,Beverly,1875,4791,1900,34,224,,Active,,,http://www.redfin.com/MA/Beverly/8-Prospect-St-01915/home/11284404,MLS PIN,72198983,N,Y,42.5528331,-70.8769179
MLS Listing,,Multi-Family (2-4 Unit),16 Normandy St,Boston,MA,02121,827000,10,3.0,Dorchester,4200,5007,1900,35,197,,Active,,,http://www.redfin.com/MA/Boston/16-Normandy-St-02121/home/9065015,MLS PIN,72198787,N,Y,42.31156,-71.0777498
MLS Listing,,Multi-Family (2-4 Unit),61-R Warren Ave,Woburn,MA,01801,495000,5,2.0,Woburn,1908,9946,1920,37,259,,Active,,,http://www.redfin.com/MA/Woburn/61R-Warren-Ave-01801/home/142504295,MLS PIN,72198320,N,Y,42.4730689,-71.1512896
MLS Listing,,Multi-Family (2-4 Unit),655 Cross St,Malden,MA,02148,649000,5,3.0,Malden,2296,2456,1900,37,283,,Active,,,http://www.redfin.com/MA/Malden/655-Cross-St-02148/home/11411340,MLS PIN,72198235,N,Y,42.4304352,-71.0542914
MLS Listing,,Multi-Family (2-4 Unit),91 Riverview Rd,Boston,MA,02135,999999,4,2.5,Boston,3200,10169,1980,37,312,,Active,,,http://www.redfin.com/MA/Boston/91-Riverview-Rd-02135/home/11731875,MLS PIN,72198194,N,Y,42.3571295,-71.158101
MLS Listing,,Multi-Family (2-4 Unit),455-457 Granite St,Quincy,MA,02169,775000,5,3.0,Quincy,2976,9317,1900,38,260,,Active,,,http://www.redfin.com/MA/Quincy/457-Granite-St-02169/home/8964050,MLS PIN,72197950,N,Y,42.2400348,-71.0168962
MLS Listing,,Multi-Family (2-4 Unit),2 Colonial,Newton,MA,02460,1199900,4,2.0,Newtonville,2500,6534,1929,38,480,,Active,,,http://www.redfin.com/MA/Newton/2-Colonial-Ave-02460/home/105630281,MLS PIN,72197910,N,Y,42.3636671,-71.2057871
MLS Listing,,Multi-Family (2-4 Unit),207 E Eagle St,Boston,MA,02128,849999,6,3.0,Boston,2835,1813,1900,38,300,,Active,,,http://www.redfin.com/MA/Boston/207-E-Eagle-St-02128/home/9113672,MLS PIN,72197573,N,Y,42.3812412,-71.0330576
MLS Listing,,Multi-Family (2-4 Unit),181 Henry Ave,Lynn,MA,01902,549900,6,2.0,Lynn,2488,5500,1910,38,221,,Active,,,http://www.redfin.com/MA/Lynn/181-Henry-Ave-01902/home/11575124,MLS PIN,72197453,N,Y,42.472976,-70.9517329
MLS Listing,,Multi-Family (2-4 Unit),52 Plain St,Taunton,MA,02780,299900,6,2.0,Taunton,2232,14810,1920,38,134,,Active,,,http://www.redfin.com/MA/Taunton/52-Plain-St-02780/home/16102388,MLS PIN,72197414,N,Y,41.8839461,-71.0850555
MLS Listing,,Multi-Family (2-4 Unit),79 Waldeck St,Boston,MA,02124,649000,7,2.5,Dorchester,2741,5050,1910,39,237,,Active,,,http://www.redfin.com/MA/Boston/79-Waldeck-St-02124/home/9065625,MLS PIN,72197133,N,Y,42.2983534,-71.0658909
MLS Listing,,Multi-Family (5+ Unit),124 Berkshire St,Cambridge,MA,02141,5500000,32,12.0,East Cambridge,9729,4142,1920,39,565,,Active,,,http://www.redfin.com/MA/Cambridge/124-Berkshire-St-02141/home/11554553,MLS PIN,72196973,N,Y,42.3716549,-71.0898942
MLS Listing,,Multi-Family (2-4 Unit),37-39 Wiltshire Rd,Boston,MA,02135,1259000,6,3.0,Brighton,3485,5904,1926,39,361,,Active,,,http://www.redfin.com/MA/Boston/39-Wiltshire-Rd-02135/home/9036159,MLS PIN,72196902,N,Y,42.3441994,-71.155347
MLS Listing,,Multi-Family (2-4 Unit),58 Adams St,Taunton,MA,02780,239700,4,2.0,Taunton,1440,2614,1920,39,166,,Active,,,http://www.redfin.com/MA/Taunton/58-Adams-St-02780/home/16101676,MLS PIN,72196861,N,Y,41.9080797,-71.0969727
MLS Listing,,Multi-Family (2-4 Unit),17 Union St,Natick,MA,01760,698000,5,2.0,Natick,2854,10019,1880,39,245,,Active,,,http://www.redfin.com/MA/Natick/17-Union-St-01760/home/11678225,MLS PIN,72196856,N,Y,42.2835262,-71.3389009
MLS Listing,,Multi-Family (2-4 Unit),7 E Main St,Avon,MA,02322,299900,4,2.0,Avon,1848,6688,1900,39,162,,Active,,,http://www.redfin.com/MA/Avon/7-E-Main-St-02322/home/8800194,MLS PIN,72196810,N,Y,42.131076,-71.040289
MLS Listing,,Multi-Family (2-4 Unit),56 Adams,Taunton,MA,02780,289800,4,2.0,Taunton,1952,2613,2017,40,148,,Active,,,http://www.redfin.com/MA/Taunton/56-Adams-St-02780/home/16101383,MLS PIN,72196387,N,Y,41.9081247,-71.0968257
MLS Listing,,Multi-Family (2-4 Unit),16 Fowler St,Boston,MA,02121,880000,11,3.0,Dorchester,4104,3704,1905,40,214,,Active,,,http://www.redfin.com/MA/Boston/16-Fowler-St-02121/home/9085988,MLS PIN,72196356,N,Y,42.3002553,-71.0834299
MLS Listing,,Multi-Family (5+ Unit),37 Union St,Holbrook,MA,02343,450000,5,5.0,Holbrook,2614,,1900,40,172,,Active,,,http://www.redfin.com/MA/Holbrook/37-Union-St-02343/home/8871765,MLS PIN,72196300,N,Y,42.1546462,-71.0100605
MLS Listing,,Multi-Family (2-4 Unit),123 Prospect St,Brockton,MA,02301,265000,3,2.0,Brockton,1594,10193,1925,40,166,,Active,,,http://www.redfin.com/MA/Brockton/123-Prospect-St-02301/home/16326737,MLS PIN,72196268,N,Y,42.0917623,-71.0251104
MLS Listing,,Multi-Family (2-4 Unit),86-90-92 Winthrop St,Brockton,MA,02301,830000,10,5.0,Brockton,4975,15681,1890,40,167,,Active,,,http://www.redfin.com/MA/Brockton/92-Winthrop-St-02301/home/141675800,MLS PIN,72195993,N,Y,42.0761117,-71.023862
MLS Listing,,Multi-Family (2-4 Unit),52-54 Appleton St,Salem,MA,01970,304000,3,2.0,Salem,1332,5200,1930,40,228,,Active,,,http://www.redfin.com/MA/Salem/52-54-Appleton-St-01970/home/8384808,MLS PIN,72195833,N,Y,42.532671,-70.905984
MLS Listing,,Multi-Family (5+ Unit),23 Ware St,Cambridge,MA,02138,3250000,6,6.0,Harvard Square,3635,3823,1880,40,894,,Active,,,http://www.redfin.com/MA/Cambridge/23-Ware-St-02138/home/11571365,MLS PIN,72195811,N,Y,42.373538,-71.1128551
MLS Listing,,Multi-Family (2-4 Unit),41-43 Grossman St,Quincy,MA,02169,535000,5,2.0,Quincy,1774,4102,1925,41,302,,Active,,,http://www.redfin.com/MA/Quincy/43-Grossman-St-02169/home/140314123,MLS PIN,72195653,N,Y,42.2406447,-71.0144376
MLS Listing,,Multi-Family (5+ Unit),65 Pearl St,Cambridge,MA,02139,2500000,6,6.0,Central Square,4047,3840,1900,41,618,,Active,,,http://www.redfin.com/MA/Cambridge/65-Pearl-St-02139/home/11561916,MLS PIN,72195568,N,Y,42.3633149,-71.1042676
